"ocid","release_id","id","title","description","status","date","amount","currency","correctedValue_amount","correctedValue_currency","enteredValue_amount","enteredValue_currency","contractPeriod_startDate","contractPeriod_endDate","contractPeriod_maxExtentDate","contractPeriod_durationInDays"
"ocds-5wno2w-RE-PU-GADM-C-2025-002-55680","RE-PU-GADM-C-2025-002-55680-2025-10-15T20:15:48.654Z-compiled","8423410-RE-PU-GADM-C-2025-002","","Por haber cumplido con los requisitos mínimos y especificaciones técnicas establecidos en los pliegos","","2025-10-15T08:07:47-05:00","50752.99","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADPE-2025-02-32109","RE-PU-GADPE-2025-02-32109-2025-10-16T20:09:53.772Z-compiled","8422702-RE-PU-GADPE-2025-02","","POR CUMPLIR CON TODO LOS REQUISITOS SOLICITADOS EN LOS PLIEGOS DE PROCESO Y TERMINOS DE REFERENCIA","","2025-10-16T12:25:09-05:00","601013.28","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HCAM-2025-038-54651","RE-PU-HCAM-2025-038-54651-2025-10-16T20:09:54.034Z-compiled","8422087-RE-PU-HCAM-2025-038","","POR CUMPLIR CON TODO LO REQUERIDO POR LA INSTITUCIÓN","","2025-10-16T14:21:07-05:00","368900.73","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CNELEP-2025-13-462114","RE-PU-CNELEP-2025-13-462114-2025-10-13T19:39:39.641Z-compiled","8349696-RE-PU-CNELEP-2025-13","","REVISAR RESOLUCION CNEL-GYE-ADM-2025-0265-R","","2025-09-05T10:35:31-05:00","2400000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EPMAPAPED-1360067110001-2025-00001-359079","RE-PU-EPMAPAPED-1360067110001-2025-00001-359079-2025-03-26T11:44:54.612Z-compiled","7884465-RE-PU-EPMAPAPED-1360067110001-2025-00001","","ADJUDICAR a favor del proveedor PADILLADA SALAZAR JORGE ARTURO con RUC 1706579685001, el proceso de contratación pública ejecutado mediante la modalidad de Régimen Especial, para el ?ALQUILER DE LICENCIA DE USO DE SOFTWARE INFORMA?TICO ORIENTADO A LA ORGANIZACIO?N, GESTIO?N, RECAUDO Y MANEJO DE LOS SERVICIOS QUE OFRECE LA EMPRESA PU?BLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE PEDERNALES EPMAPA-PED?, por un valor de USD $ 10.379,52 DIEZ MIL TRESCIENTOS SETENTA Y NUEVE con 52/100 DO?LARES DE LOS ESTADOS UNIDOS DE NORTEAMÉRICA más IVA.","","2025-02-12T15:54:43-05:00","10379.52","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-UEA-2025-001-124342","RE-PU-UEA-2025-001-124342-2025-03-12T12:06:57.209Z-compiled","7881598-RE-PU-UEA-2025-001","","CUMPLE CON LOS PARÁMETROS ESTABLECIDOS EN LOS PLIEGOS","","2025-02-26T13:11:36-05:00","71100.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CBCO-2025-001-67609","RE-PU-CBCO-2025-001-67609-2025-02-13T11:34:14.989Z-compiled","7882252-RE-PU-CBCO-2025-001","","Cumple con todas las condiciones solicitadas por la entidad contratante previstas en los pliegos y, todas lascaracterísticas referentes al servicio requerido por el Cuerpo de Bomberos del Cantón Otavalo.","","2025-02-10T14:18:03-05:00","8387.50","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADMCG-2025-001-79685","RE-PU-GADMCG-2025-001-79685-2025-03-06T11:58:14.116Z-compiled","7882310-RE-PU-GADMCG-2025-001","","Se adjudica por cumplir con todos los requisitos establecidos en los pliegos","","2025-02-12T10:31:02-05:00","9491.78","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-ATV-2025-001-767154","RE-PU-ATV-2025-001-767154-2025-02-13T11:34:17.158Z-compiled","7881800-RE-PU-ATV-2025-001","","POR CUMPLIR CON LO REQUERIDO EN LOS PLIEGOS Y TERMINOS DE REFERENCIA","","2025-02-12T21:00:55-05:00","18153.59","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-UNADE-2025-01-1141362","RE-PU-UNADE-2025-01-1141362-2025-02-15T11:47:35.207Z-compiled","7881337-RE-PU-UNADE-2025-01","","Se procede a adjudicar a la Corporacion Nacional de Telecomunicaciones CNT EP, por cmplir con las especificaciones dentro del proceso y de las necesidades institucionales de la Unidad Nacional Antidopaje del Ecuador- UNADE","","2025-02-11T08:37:35-05:00","2480.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADM-IBARRA-2025-001-2783","RE-PU-GADM-IBARRA-2025-001-2783-2025-02-27T11:02:17.942Z-compiled","7884837-RE-PU-GADM-IBARRA-2025-001","","Por presentar una oferta que cumple con todos los requerimientos técnicos y ofrece a la Institución, las mejores condiciones presentes y futuras en los aspectos técnicos, financieros y legales exigidos en los documentos pre contractuales y por convenir a los intereses nacionales e institucionales.","","2025-02-26T14:52:12-05:00","30000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EMSAAIRPORTSERVICESCEM-2025-001-154897","RE-PU-EMSAAIRPORTSERVICESCEM-2025-001-154897-2025-02-19T10:56:33.002Z-compiled","7885309-RE-PU-EMSAAIRPORTSERVICESCEM-2025-001","","Cumple con lo requerido por la entidad","","2025-02-18T15:38:51-05:00","36249.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-SENAEDDQ-2025-0001-122700","RE-PU-SENAEDDQ-2025-0001-122700-2025-03-21T12:02:51.302Z-compiled","7889210-RE-PU-SENAEDDQ-2025-0001","","Adjudicar el contrato del procedimiento de RÉGIMEN ESPECIAL No. RE-PU-SENAEDDQ-2025-0001 para la contratación del ""Servicio de mantenimiento Preventivo, Correctivo y Soporte Técnico para dos equipos de Rayos X marca Smiths Heimann HS-9075, de propiedad del SENAE"", a la empresa ADVANCED TECHNOLOGIES S.A. VANDETSA con RUC No. 0991512470001, por el valor de USD. $.16.000,00 Dieciseis mil con 00/100 dólares de los Estados Unidos de América más IVA, por el plazo de 8 meses 240 días contados a partir de la suscripción del contrato, por cumplir con todas las especificaciones técnicas y demás requisitos exigidos en los pliegos publicados","","2025-03-06T16:54:32-05:00","16000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-SEGURAEP-2025-001-1159262","RE-PU-SEGURAEP-2025-001-1159262-2025-04-12T13:19:15.143Z-compiled","7892838-RE-PU-SEGURAEP-2025-001","","Por cumplir con todos los requisitos mínimos y parámetros solicitados por la entidad contratante","","2025-03-14T16:08:59-05:00","410767.24","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EPMSA-2025-01-259318","RE-PU-EPMSA-2025-01-259318-2025-06-05T15:43:33.442Z-compiled","7885395-RE-PU-EPMSA-2025-01","","Por cumplir con los requisitos minimos en el pliego y termino de referencia asi como lo dispuesto en la resolucion EPMSA-GAF-2025-0015-RE","","2025-05-20T16:20:14-05:00","19734.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-BCE-2025-001-2457","RE-PU-BCE-2025-001-2457-2025-04-30T12:29:18.494Z-compiled","7886234-RE-PU-BCE-2025-001","","EN VIRTUD DE QUE SU OFERTA CUMPLE CON LOS REQUISITOS MINIMOS SOLICITADOS EN EL PLIEGO Y PORQUE SU PROPUESTA REPRESENTA EL MEJOR COSTO DE ACUERDO A LOS DEFINIDOS EN EL NUMERAL 18 DEL ARTICULO 6 DE LA LEY ORGANICA DEL SISTEMA NACIONAL DE CONTRATACION PUBLICA","","2025-03-10T10:34:55-05:00","2411089.52","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-DMG-Z8-2025-001-387997","RE-PU-DMG-Z8-2025-001-387997-2025-04-04T12:51:59.551Z-compiled","7889277-RE-PU-DMG-Z8-2025-001","","CUMPLE CON LO SOLICITADO EN LOS TERMINOS DE REFERENCIA","","2025-02-28T10:45:51-05:00","80103.96","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EPFLP-2025-001-404551","RE-PU-EPFLP-2025-001-404551-2025-06-13T16:09:46.072Z-compiled","7889418-RE-PU-EPFLP-2025-001","","POR CUMPLIR CON LOS PARÁMETROS MÍNIMOS DE CALIFICACIÓN","","2025-02-25T14:16:49-05:00","65000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-SZB-2025-0004-125978","RE-PU-SZB-2025-0004-125978-2025-03-25T11:42:16.413Z-compiled","7892120-RE-PU-SZB-2025-0004","","POR CUMPLIR CON LOS REQUERIMIENTOS DE LA ENTIDAD CONTRATANTE","","2025-02-27T12:24:18-05:00","45000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HEEE-2025-001-52558","RE-PU-HEEE-2025-001-52558-2025-03-26T11:44:57.506Z-compiled","7889881-RE-PU-HEEE-2025-001","","CUMPLE con todos los requisitos mínimos solicitados en las especificaciones técnicas y pliegos requeridas","","2025-02-24T16:33:23-05:00","168067.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-14D04SALUD-2025-1-13011","RE-PU-14D04SALUD-2025-1-13011-2025-09-17T19:06:46.234Z-compiled","7892448-RE-PU-14D04SALUD-2025-1","","Cumple con los parametros minimos solicitados en el pliego.","","2025-03-12T08:29:31-05:00","2360.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-14D04SALUD-2025-1-13011","RE-PU-14D04SALUD-2025-1-13011-2025-09-17T19:06:46.234Z-compiled","7892494-RE-PU-14D04SALUD-2025-1","","Cumple con los parametros minimos solicitados en el pliego.","","2025-03-12T08:29:31-05:00","2795.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-14D04SALUD-2025-1-13011","RE-PU-14D04SALUD-2025-1-13011-2025-09-17T19:06:46.234Z-compiled","7892495-RE-PU-14D04SALUD-2025-1","","Cumple con los parametros minimos solicitados en el pliego.","","2025-03-12T08:29:31-05:00","2210.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-14D04SALUD-2025-1-13011","RE-PU-14D04SALUD-2025-1-13011-2025-09-17T19:06:46.234Z-compiled","7892497-RE-PU-14D04SALUD-2025-1","","Cumple con los parametros minimos solicitados en el pliego.","","2025-03-12T08:29:31-05:00","1650.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-14D04SALUD-2025-1-13011","RE-PU-14D04SALUD-2025-1-13011-2025-09-17T19:06:46.234Z-compiled","7892500-RE-PU-14D04SALUD-2025-1","","Cumple con los parametros minimos solicitados en el pliego.","","2025-03-12T08:29:31-05:00","90.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-ULEAM-2025-001-8514","RE-PU-ULEAM-2025-001-8514-2025-03-18T12:19:20.773Z-compiled","7893167-RE-PU-ULEAM-2025-001","","Cumple con lo solicitado en los pliegos y las especificaciones técnicas.","","2025-02-25T16:37:55-05:00","1250000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HGMYM-2025-001-82169","RE-PU-HGMYM-2025-001-82169-2025-05-13T12:38:52.057Z-compiled","7889920-RE-PU-HGMYM-2025-001","","por cumplir con los requisitos mínimos solicitados en el pliego, además de encontrarse debidamente habilitado en el Sistema Oficial de Contratación Pública","","2025-02-25T16:11:49-05:00","108000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADMEP-2025-01-36452","RE-PU-GADMEP-2025-01-36452-2025-06-11T15:48:07.824Z-compiled","7891449-RE-PU-GADMEP-2025-01","","por cumplir con todos los requisitos solicitados en los pliegos, de acuerdo al informe final presentado por la encargada del proceso, y ser la oferta más conveniente a los intereses institucionales de la entidad contratante","","2025-02-24T10:17:38-05:00","9207.72","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADMEP-2025-01-36452","RE-PU-GADMEP-2025-01-36452-2025-06-11T15:48:07.824Z-compiled","7891453-RE-PU-GADMEP-2025-01","","por cumplir con todos los requisitos solicitados en los pliegos, de acuerdo al informe final presentado por la encargada del proceso, y ser la oferta más conveniente a los intereses institucionales de la entidad contratante","","2025-02-24T10:17:38-05:00","12845.58","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CCPD-SD-2025-001-530465","RE-PU-CCPD-SD-2025-001-530465-2025-03-16T12:30:52.169Z-compiled","7891069-RE-PU-CCPD-SD-2025-001","","Artículo 2.- ADJUDICAR el proceso de Régimen Especial para la Contratación de Bienes y/o Servicios en el Mercado o de Proveedor Único, signado con el código RE-PU-CCPD-SD-2025-001, de objeto ?SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO POR VIGENCIA TECNOLÓGICA DE CAMIONETA DOBLE CABINA 4X4 MARCA GREAT WALL PLACA TMA 1144?, sea ADJUDICADO al Oferente Ing. Luis Vintimilla, Apoderado Especial de la empresa ?AMBACAR CIA. LTDA.? con RUC: 1890010705001, por un valor de USD$ 1.986,10 Mil novecientos ochenta y seis dólares con 10/100 sin INCLUIR IVA, por cumplir con todos los parámetros exigidos por la entidad contratante y el plazo total para la ejecución del proceso ?SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO POR VIGENCIA TECNOLÓGICA DE CAMIONETA DOBLE CABINA 4X4 MARCA GREAT WALL PLACA TMA 1144?, es de 280 días contados a partir del siguiente día de la fecha de suscripción del contrato, para cumplir los 5 años de la Vigencia Tecnológica.","","2025-02-21T16:02:27-05:00","1986.10","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADCM-2025-001-21126","RE-PU-GADCM-2025-001-21126-2025-04-15T12:50:25.418Z-compiled","7892712-RE-PU-GADCM-2025-001","","CUMPLE CON LO SOLICITADO EN LOS PLIEGOS Y ES CONVENIENTE PARA LOS INTERESES INSTITUCIONALES","","2025-02-21T14:00:36-05:00","27836.01","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EPCH-2025-0001-329706","RE-PU-EPCH-2025-0001-329706-2025-08-12T22:25:33.288Z-compiled","7892721-RE-PU-EPCH-2025-0001","","djudicar el proceso por Régimen Especial signado con el código Nro. RE-PU-EPCH-2025-0001 cuyo objeto es la ?RENOVACION LICENCIA DE USO DEL SISTEMA GUBWIN AÑO2025 DE LA EMPRESA PÚBLICA DEL COMPLEJO TURÍSTICO DE CHACHIMBIRO? alOferente Ing. VASQUEZ BRITO FAUSTO MIGUEL RUC No. 1001582525001 por cumplir con losparámetros de evaluación, los Términos de Referencia, oferta económicas, plazo de entrega? y productoesperado solicitado por la Empresa Pública del Complejo Turístico Chachimbiro","","2025-02-27T16:17:24-05:00","2000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-UNADE-2025-03-1141362","RE-PU-UNADE-2025-03-1141362-2025-02-18T10:52:34.031Z-compiled","7884945-RE-PU-UNADE-2025-03","","Se adjudica mediante Resolución Adjunta, por cuanto su oferta cumple cnn las Especificaciones Técnicas, así como su precio es pertinente a las necesidades de la Unidad Nacional Antidopaje del Ecuador- UNADE","","2025-02-13T16:37:37-05:00","19990.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HPDA-2025-001-2728","RE-PU-HPDA-2025-001-2728-2025-09-15T19:14:25.764Z-compiled","7898377-RE-PU-HPDA-2025-001","","Los integrantes de la Comisión dejan constanciaque la oferta al finalizar la etapa de calificación a través del portal de compras públicas, es lapresentada por TOP MEDICAL ECUADOR S.A.,","","2025-03-13T21:10:29-05:00","183061.04","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-SZX-2025-01-179100","RE-PU-SZX-2025-01-179100-2025-03-16T12:31:08.140Z-compiled","7898905-RE-PU-SZX-2025-01","","ADJUDICAR el ?SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS VEHÍCULOS POLICIALES MARCA CHEVROLET QUE SE ENCUENTRAN BAJO GARANTÍA TÉCNICA DE FABRICA ASIGNADOS A LA SUBZONA COTOPAXI? al señor Ing. Cesar Alejandro Pazmiño Rosales Representante Legal de la ASSA-AUTOMOTORES DE LA SIERRA S.A. con RUC1890000130001, por un valor total de $7.193,96 SIN IVA","","2025-03-13T17:09:03-05:00","3435.24","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-SZX-2025-01-179100","RE-PU-SZX-2025-01-179100-2025-03-16T12:31:08.140Z-compiled","7898949-RE-PU-SZX-2025-01","","ADJUDICAR el ?SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS VEHÍCULOS POLICIALES MARCA CHEVROLET QUE SE ENCUENTRAN BAJO GARANTÍA TÉCNICA DE FABRICA ASIGNADOS A LA SUBZONA COTOPAXI? al señor Ing. Cesar Alejandro Pazmiño Rosales Representante Legal de la ASSA-AUTOMOTORES DE LA SIERRA S.A. con RUC1890000130001, por un valor total de $7.193,96 SIN IVA","","2025-03-13T17:09:03-05:00","1766.28","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-SZX-2025-01-179100","RE-PU-SZX-2025-01-179100-2025-03-16T12:31:08.140Z-compiled","7898958-RE-PU-SZX-2025-01","","ADJUDICAR el ?SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS VEHÍCULOS POLICIALES MARCA CHEVROLET QUE SE ENCUENTRAN BAJO GARANTÍA TÉCNICA DE FABRICA ASIGNADOS A LA SUBZONA COTOPAXI? al señor Ing. Cesar Alejandro Pazmiño Rosales Representante Legal de la ASSA-AUTOMOTORES DE LA SIERRA S.A. con RUC1890000130001, por un valor total de $7.193,96 SIN IVA","","2025-03-13T17:09:03-05:00","1992.44","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-FONAG-2025-002-227909","RE-PU-FONAG-2025-002-227909-2025-03-19T12:12:34.194Z-compiled","7899818-RE-PU-FONAG-2025-002","","Debido a que cumple con los requisitos y términos de contratación establecidos en los pliegos","","2025-03-06T10:56:03-05:00","4250.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-FONAG-2025-002-227909","RE-PU-FONAG-2025-002-227909-2025-03-19T12:12:34.194Z-compiled","7899841-RE-PU-FONAG-2025-002","","Debido a que cumple con los requisitos y términos de contratación establecidos en los pliegos","","2025-03-06T10:56:03-05:00","3705.60","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADECP-2025-0001-157749","RE-PU-GADECP-2025-0001-157749-2025-03-16T12:30:50.621Z-compiled","7889191-RE-PU-GADECP-2025-0001","","NINGUNA","","2025-02-21T09:35:01-05:00","10000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-UNAE-2025-001-607247","RE-PU-UNAE-2025-001-607247-2025-03-26T11:44:59.432Z-compiled","7901825-RE-PU-UNAE-2025-001","","En ejercicio de las atribuciones que le confiere la resolución No. UNAE-R-007-2024, de 01 de marzo de 2024 la resolución No.006-UNAE-R-2024 de 29 de febrero de 2024, y Resolución N UNAE-R-2024-008 de 08 de marzo de 2024 y conforme lo determina el artículo 32 de la Ley Orgánica del Sistema Nacional de Contratación Pública, en concordancia con los artículos 88, 89, 196 y 197 del Reglamento General de la Ley Orgánica del Sistema Nacional de Contratación Pública.","","2025-03-14T15:12:19-05:00","9082.25","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADMCNJ-2025-001-67188","RE-PU-GADMCNJ-2025-001-67188-2025-04-12T13:19:17.791Z-compiled","7901807-RE-PU-GADMCNJ-2025-001","","Art.2.- ADJUDICAR al oferente IASA-SERVICIO S.A. con RUC 0990011117001, el proceso de Régimen Especial RE-PU-GADMCNJ-2025-001, para los ?SERVICIOS DE MANTENIMIENTO CORRECTIVO INCLUIDO REPUESTOS PARA LA EXCAVADORA 320D2L?, por el valor de $ 29.952,00$ Veintinueve mil novecientos cincuenta y dos con 00/100 dólares de Estados Unidos de América no incluye el IVA.","","2025-03-17T09:35:00-05:00","29952.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EMACEP-2025-00001-284319","RE-PU-EMACEP-2025-00001-284319-2025-06-11T15:48:09.886Z-compiled","7902590-RE-PU-EMACEP-2025-00001","","CUMPLE CON LO REQUERIDO EN LOS PLIEGOS","","2025-03-19T12:34:45-05:00","435727.54","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EEASA-2025-001-3233","RE-PU-EEASA-2025-001-3233-2025-03-16T12:31:09.440Z-compiled","7900058-RE-PU-EEASA-2025-001","","LA OFERTA CUMPLE LOS REQUERIMIENTOS DEL PLIEGO DEL PROCESO.","","2025-03-14T08:28:07-05:00","99384.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EPMMM-2025-001-585764","RE-PU-EPMMM-2025-001-585764-2025-03-16T12:30:51.508Z-compiled","7886604-RE-PU-EPMMM-2025-001","","Por reunir los requerimientos técnicos, económicos y legales exigidos en el pliego del proceso y convenir a los intereses institucionales.","","2025-02-20T15:57:21-05:00","24812.80","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EPMMM-2025-001-585764","RE-PU-EPMMM-2025-001-585764-2025-03-16T12:30:51.508Z-compiled","7886607-RE-PU-EPMMM-2025-001","","Por reunir los requerimientos técnicos, económicos y legales exigidos en el pliego del proceso y convenir a los intereses institucionales.","","2025-02-20T15:57:21-05:00","30569.85","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EPMMM-2025-001-585764","RE-PU-EPMMM-2025-001-585764-2025-03-16T12:30:51.508Z-compiled","7886608-RE-PU-EPMMM-2025-001","","Por reunir los requerimientos técnicos, económicos y legales exigidos en el pliego del proceso y convenir a los intereses institucionales.","","2025-02-20T15:57:21-05:00","11423.10","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-COGUAR-2025-00001-25964","RE-PU-COGUAR-2025-00001-25964-2025-08-12T22:25:34.124Z-compiled","7902913-RE-PU-COGUAR-2025-00001","","Por cumplir con los términos de referencia y cumplir lo estipulado en el pliego","","2025-03-13T17:21:32-05:00","71625.70","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HVCM-2025-001-12070","RE-PU-HVCM-2025-001-12070-2025-03-26T11:44:59.592Z-compiled","7902570-RE-PU-HVCM-2025-001","","RRPGOLDEN INTEGRA IMPORTADORA S.A SI CUMPLE con la integridad, requisitos y parámetros mínimos solicitados, y el costo de la oferta se encuentra dentro de los establecido por la Ley","","2025-03-19T15:48:28-05:00","12220.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CBVENTANAS-2025-0001-102024","RE-PU-CBVENTANAS-2025-0001-102024-2025-03-13T12:00:06.495Z-compiled","7902806-RE-PU-CBVENTANAS-2025-0001","","POR CUMPLIR CON LO SOLICITADO POR LA INSTITUCION","","2025-03-05T17:44:04-05:00","15000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-ATV-2025-002-767154","RE-PU-ATV-2025-002-767154-2025-03-21T12:02:53.778Z-compiled","7903087-RE-PU-ATV-2025-002","","POR CUMPLIR CON LOS PLIEGOS Y LOS TERMINOS DE REFERENCIA","","2025-03-13T10:28:03-05:00","18153.59","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADMCM_-2025-01-60535","RE-PU-GADMCM_-2025-01-60535-2025-08-12T22:26:32.814Z-compiled","7903588-RE-PU-GADMCM_-2025-01","","CUMPLE CON INTEGRIDAD DE LA OFERTA Y REQUISITOS MINIMOS SOLICITADOS POR LA ENTIDAD CONTRATANTE","","2025-03-18T11:08:05-05:00","57699.13","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-SETEGISPDZ4-2025-001-753800","RE-PU-SETEGISPDZ4-2025-001-753800-2025-08-12T22:25:34.438Z-compiled","7905089-RE-PU-SETEGISPDZ4-2025-001","","CUMPLE CON LO SOLICITADO POR LA ENTIDAD","","2025-03-19T12:26:16-05:00","39000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-RMPT-2025-00001-441952","RE-PU-RMPT-2025-00001-441952-2025-03-08T12:17:40.863Z-compiled","7892869-RE-PU-RMPT-2025-00001","","SE PROCEDE A LA ADJUDICACION DEL PROCESO DE CONTRATACION PUBLICA n.- RE-PU-RMPT-2025-00001 PARA LA ONTRATACIÓN DEL SERVICIO DEMANTENIMIENTO DEL SISTEMA CONTABLE FINANCIERO OLYMPO V12.0 PARA ELREGISTRO MUNICIPAL DE LA PROPIEDAD DEL CANTON TULCAN,POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS , PERSONAL TECNICO,OFERTA ECONOMICA PROPUESTOS","","2025-02-21T16:25:22-05:00","6000.00","USD","","","","","","","",""
