"ocid","id","initiationType","buyer_id","buyer_name","language","date","tag"
"ocds-5wno2w-RE-PU-UEA-2025-001-124342","RE-PU-UEA-2025-001-124342-2025-03-12T12:06:57.209Z-compiled","tender","EC-RUC-1660012180001-124342","Universidad Estatal Amazonica","es","2025-03-12T07:08:18-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CBCO-2025-001-67609","RE-PU-CBCO-2025-001-67609-2025-02-13T11:34:14.989Z-compiled","tender","EC-RUC-1060022580001-67609","CUERPO DE BOMBEROS DEL CANTÓN OTAVALO","es","2025-02-13T06:34:34-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADMCG-2025-001-79685","RE-PU-GADMCG-2025-001-79685-2025-03-06T11:58:14.116Z-compiled","tender","EC-RUC-0660000790001-79685","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON GUAMOTE","es","2025-03-06T06:59:23-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ATV-2025-001-767154","RE-PU-ATV-2025-001-767154-2025-02-13T11:34:17.158Z-compiled","tender","EC-RUC-0968606090001-767154","EMPRESA PUBLICA MUNICIPAL DE TRANSITO MOVILIDAD Y VIGILANCIA CIUDADANA DE SAMBORONDON","es","2025-02-13T06:34:34-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-UNADE-2025-01-1141362","RE-PU-UNADE-2025-01-1141362-2025-02-15T11:47:35.207Z-compiled","tender","EC-RUC-0998610354001-1141362","UNIDAD NACIONAL ANTIDOPAJE DEL ECUADOR - UNADE","es","2025-02-15T06:48:07-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADM-IBARRA-2025-001-2783","RE-PU-GADM-IBARRA-2025-001-2783-2025-02-27T11:02:17.942Z-compiled","tender","EC-RUC-1060000260001-2783","GOBIERNO AUTONOMO DESCENTRALIZADO DE SAN MIGUEL DE IBARRA","es","2025-02-27T06:03:02-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-EMSAAIRPORTSERVICESCEM-2025-001-154897","RE-PU-EMSAAIRPORTSERVICESCEM-2025-001-154897-2025-02-19T10:56:33.002Z-compiled","tender","EC-RUC-1791282469001-154897","EMSAAIRPORT SERVICES CEM","es","2025-02-19T05:57:03-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-SENAEDDQ-2025-0001-122700","RE-PU-SENAEDDQ-2025-0001-122700-2025-03-21T12:02:51.302Z-compiled","tender","EC-RUC-0968583370001-122700","SERVICIO NACIONAL DE ADUANA DEL ECUADOR - DISTRITO QUITO UE","es","2025-03-21T07:04:41-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-SEGURAEP-2025-001-1159262","RE-PU-SEGURAEP-2025-001-1159262-2025-04-12T13:19:15.143Z-compiled","tender","EC-RUC-0998610362001-1159262","Empresa Publica Municipal para la Gestion de Riesgos y Control de Seguridad de Guayaquil SEGURA EP","es","2025-04-12T08:22:45-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EPMSA-2025-01-259318","RE-PU-EPMSA-2025-01-259318-2025-06-05T15:43:33.442Z-compiled","tender","EC-RUC-1768153960001-259318","Empresa Pública Metropolitana de servicios aeroportuarios y Gestión de Zonas Francas y Regímenes Especiales","es","2025-06-05T10:51:23-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-BCE-2025-001-2457","RE-PU-BCE-2025-001-2457-2025-04-30T12:29:18.494Z-compiled","tender","EC-RUC-1760002600001-2457","BANCO CENTRAL DEL ECUADOR","es","2025-04-30T07:34:00-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-DMG-Z8-2025-001-387997","RE-PU-DMG-Z8-2025-001-387997-2025-04-04T12:51:59.551Z-compiled","tender","EC-RUC-0968590150001-387997","DISTRITO METROPOLITANO DE GUAYAQUIL","es","2025-04-04T07:54:49-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-FONAG-2025-001-227909","RE-PU-FONAG-2025-001-227909-2025-02-22T11:01:45.928Z-compiled","tender","EC-RUC-1791722205001-227909","FIDEICOMISO MERCANTIL FONDO AMBIENTAL PARA LA PROTECCION DE LAS CUENCAS  Y AGUA - FONAG","es","2025-02-22T06:02:08-05:00","[""planning"",""tender""]"
"ocds-5wno2w-RE-PU-EPFLP-2025-001-404551","RE-PU-EPFLP-2025-001-404551-2025-06-13T16:09:46.072Z-compiled","tender","EC-RUC-1768164300001-404551","EMPRESA PUBLICA FLOTA PETROLERA ECUATORIANA -EP FLOPEC-","es","2025-06-13T11:17:48-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-SZB-2025-0004-125978","RE-PU-SZB-2025-0004-125978-2025-03-25T11:42:16.413Z-compiled","tender","EC-RUC-0260004910001-125978","SUBZONA BOLIVAR","es","2025-03-25T06:44:20-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HEEE-2025-001-52558","RE-PU-HEEE-2025-001-52558-2025-03-26T11:44:57.506Z-compiled","tender","EC-RUC-1768033980001-52558","Hospital Eugenio Espejo","es","2025-03-26T06:47:19-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-14D04SALUD-2025-1-13011","RE-PU-14D04SALUD-2025-1-13011-2025-09-17T19:06:46.234Z-compiled","tender","EC-RUC-1460004010001-13011","DIRECCIÓN DISTRITAL 14D04 GUALAQUIZA SAN JUAN BOSCO SALUD","es","2025-09-17T14:19:06-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ULEAM-2025-001-8514","RE-PU-ULEAM-2025-001-8514-2025-03-18T12:19:20.773Z-compiled","tender","EC-RUC-1360002170001-8514","ULEAM","es","2025-03-18T07:21:02-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HGMYM-2025-001-82169","RE-PU-HGMYM-2025-001-82169-2025-05-13T12:38:52.057Z-compiled","tender","EC-RUC-1160033250001-82169","HOSPITAL GENERAL MANUEL YGNACIO MONTEROS","es","2025-05-13T07:44:33-05:00","[""planning"",""tender"",""award"",""contract"",""implementation""]"
"ocds-5wno2w-RE-PU-GADMEP-2025-01-36452","RE-PU-GADMEP-2025-01-36452-2025-06-11T15:48:07.824Z-compiled","tender","EC-RUC-1960001190001-36452","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE EL PANGUI","es","2025-06-11T10:56:05-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CCPD-SD-2025-001-530465","RE-PU-CCPD-SD-2025-001-530465-2025-03-16T12:30:52.169Z-compiled","tender","EC-RUC-2360006640001-530465","CONSEJO CANTONAL PARA LA PROTECCIÓN DE DERECHOS DE SANTO DOMINGO","es","2025-03-16T07:32:41-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADCM-2025-001-21126","RE-PU-GADCM-2025-001-21126-2025-04-15T12:50:25.418Z-compiled","tender","EC-RUC-1260002190001-21126","GOBIERNO MUNICIPAL DE MOCACHE","es","2025-04-15T07:54:16-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EPCH-2025-0001-329706","RE-PU-EPCH-2025-0001-329706-2025-08-12T22:25:33.288Z-compiled","tender","EC-RUC-1060032030001-329706","EMPRESA PUBLICA DEL COMPLEJO TURISTICO DE CHACHIMBIRO","es","2025-08-12T18:24:02-05:00","[""planning"",""tender"",""award"",""contract"",""implementation""]"
"ocds-5wno2w-RE-PU-UNADE-2025-03-1141362","RE-PU-UNADE-2025-03-1141362-2025-02-18T10:52:34.031Z-compiled","tender","EC-RUC-0998610354001-1141362","UNIDAD NACIONAL ANTIDOPAJE DEL ECUADOR - UNADE","es","2025-02-18T05:53:10-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HPDA-2025-001-2728","RE-PU-HPDA-2025-001-2728-2025-09-15T19:14:25.764Z-compiled","tender","EC-RUC-1865000750001-2728","HOSPITAL DOCENTE DE AMBATO","es","2025-09-15T14:25:15-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-SZX-2025-01-179100","RE-PU-SZX-2025-01-179100-2025-03-16T12:31:08.140Z-compiled","tender","EC-RUC-0560015140001-179100","SUBZONA COTOPAXI","es","2025-03-16T07:32:42-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-FONAG-2025-002-227909","RE-PU-FONAG-2025-002-227909-2025-03-19T12:12:34.194Z-compiled","tender","EC-RUC-1791722205001-227909","FIDEICOMISO MERCANTIL FONDO AMBIENTAL PARA LA PROTECCION DE LAS CUENCAS  Y AGUA - FONAG","es","2025-03-19T07:14:07-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADECP-2025-0001-157749","RE-PU-GADECP-2025-0001-157749-2025-03-16T12:30:50.621Z-compiled","tender","EC-RUC-0160036030001-157749","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE CARMEN DE PIJILI","es","2025-03-16T07:32:41-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UNAE-2025-001-607247","RE-PU-UNAE-2025-001-607247-2025-03-26T11:44:59.432Z-compiled","tender","EC-RUC-1768181660001-607247","UNIVERSIDAD NACIONAL DE EDUCACION UNAE","es","2025-03-26T06:47:20-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADMCNJ-2025-001-67188","RE-PU-GADMCNJ-2025-001-67188-2025-04-12T13:19:17.791Z-compiled","tender","EC-RUC-0968532700001-67188","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON NARANJAL GADMCN","es","2025-04-12T08:22:44-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EMACEP-2025-00001-284319","RE-PU-EMACEP-2025-00001-284319-2025-06-11T15:48:09.886Z-compiled","tender","EC-RUC-0160047900001-284319","EMPRESA PUBLICA MUNICIPAL DE ASEO DE CUENCA EMAC - EP","es","2025-06-11T10:56:04-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EEASA-2025-001-3233","RE-PU-EEASA-2025-001-3233-2025-03-16T12:31:09.440Z-compiled","tender","EC-RUC-1890001439001-3233","EMPRESA ELECTRICA AMBATO REGIONAL CENTRO NORTE S.A.","es","2025-03-16T07:32:41-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-EPMMM-2025-001-585764","RE-PU-EPMMM-2025-001-585764-2025-03-16T12:30:51.508Z-compiled","tender","EC-RUC-0760051410001-585764","Empresa Publica Municipal de Movilidad Machala","es","2025-03-16T07:32:41-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-COGUAR-2025-00001-25964","RE-PU-COGUAR-2025-00001-25964-2025-08-12T22:25:34.124Z-compiled","tender","EC-RUC-1768032070001-25964","COMANDO DE GUARDACOSTAS","es","2025-08-12T18:23:47-05:00","[""planning"",""tender"",""award"",""contract"",""implementation""]"
"ocds-5wno2w-RE-PU-HVCM-2025-001-12070","RE-PU-HVCM-2025-001-12070-2025-03-26T11:44:59.592Z-compiled","tender","EC-RUC-0160006390001-12070","HOSPITAL VICENTE CORRAL MOSCOSO","es","2025-03-26T06:47:19-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CBVENTANAS-2025-0001-102024","RE-PU-CBVENTANAS-2025-0001-102024-2025-03-13T12:00:06.495Z-compiled","tender","EC-RUC-1260023940001-102024","Cuerpo de Bomberos de Ventanas","es","2025-03-13T07:01:23-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ATV-2025-002-767154","RE-PU-ATV-2025-002-767154-2025-03-21T12:02:53.778Z-compiled","tender","EC-RUC-0968606090001-767154","EMPRESA PUBLICA MUNICIPAL DE TRANSITO MOVILIDAD Y VIGILANCIA CIUDADANA DE SAMBORONDON","es","2025-03-21T07:04:41-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADMCM_-2025-01-60535","RE-PU-GADMCM_-2025-01-60535-2025-08-12T22:26:32.814Z-compiled","tender","EC-RUC-1160000830001-60535","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON MACARA","es","2025-08-12T18:24:27-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-SETEGISPDZ4-2025-001-753800","RE-PU-SETEGISPDZ4-2025-001-753800-2025-08-12T22:25:34.438Z-compiled","tender","EC-RUC-1360086090001-753800","DIRECCION ZONAL - ZONA 4 - SECRETARIA TECNICA DE GESTION INMOBILIARIA DEL SECTOR PUBLICO","es","2025-08-12T18:25:09-05:00","[""planning"",""tender"",""award"",""contract"",""implementation""]"
"ocds-5wno2w-RE-PU-RMPT-2025-00001-441952","RE-PU-RMPT-2025-00001-441952-2025-03-08T12:17:40.863Z-compiled","tender","EC-RUC-0460033650001-441952","REGISTRO MUNICIPAL DE LA PROPIEDAD DEL CANTON TULCAN","es","2025-03-08T07:18:53-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-SETEGISPDZ4-2025-002-753800","RE-PU-SETEGISPDZ4-2025-002-753800-2025-05-14T12:47:37.517Z-compiled","tender","EC-RUC-1360086090001-753800","DIRECCION ZONAL - ZONA 4 - SECRETARIA TECNICA DE GESTION INMOBILIARIA DEL SECTOR PUBLICO","es","2025-05-14T07:53:14-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HGFO-2025-0001-54538","RE-PU-HGFO-2025-0001-54538-2025-09-24T18:48:39.385Z-compiled","tender","EC-RUC-1560500590001-54538","HOSPITAL GENERAL FRANCISCO DE ORELLANA","es","2025-09-24T14:01:33-05:00","[""planning"",""tender"",""award"",""contract"",""implementation""]"
"ocds-5wno2w-RE-PU-GADMEP-2025-002-36452","RE-PU-GADMEP-2025-002-36452-2025-03-16T12:31:09.393Z-compiled","tender","EC-RUC-1960001190001-36452","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE EL PANGUI","es","2025-03-16T07:32:41-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-JZOEG-2025-001-186102","RE-PU-JZOEG-2025-001-186102-2025-04-01T11:58:26.097Z-compiled","tender","EC-RUC-0968540720001-186102","JEFATURA ZONAL DE OPERACIONES ESPECIALES GUAYAS","es","2025-04-01T07:01:01-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HEJCA-2025-018-87497","RE-PU-HEJCA-2025-018-87497-2025-04-02T12:01:24.983Z-compiled","tender","EC-RUC-0160017400001-87497","HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA","es","2025-04-02T07:03:46-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADMCG-2025-002-79685","RE-PU-GADMCG-2025-002-79685-2025-04-04T12:52:02.288Z-compiled","tender","EC-RUC-0660000790001-79685","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON GUAMOTE","es","2025-04-04T07:54:49-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-MDMQ-2025-1503-41357","RE-PU-MDMQ-2025-1503-41357-2025-04-09T12:54:41.718Z-compiled","tender","EC-RUC-1760003410001-41357","GOBIERNO AUTONOMO DESCENTRALIZADO DEL DISTRITO METROPOLITANO DE QUITO","es","2025-04-09T07:58:00-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CRCG-2025-001-97147","RE-PU-CRCG-2025-001-97147-2025-04-15T12:50:30.976Z-compiled","tender","EC-RUC-0992441127001-97147","Corporacion Registro Civil de Guayaquil","es","2025-04-15T07:54:16-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ACTEP-2025-001-702285","RE-PU-ACTEP-2025-001-702285-2025-03-22T12:40:18.604Z-compiled","tender","EC-RUC-0968604200001-702285","EMPRESA PUBLICA MUNICIPAL DE MOVILIDAD, TRANSITO Y TRANSPORTE DE MILAGRO, EMOVIM-EP","es","2025-03-22T07:42:13-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EPMMOP-2025-03-741823","RE-PU-EPMMOP-2025-03-741823-2025-05-02T12:28:51.301Z-compiled","tender","EC-RUC-1768154690001-741823","Empresa Publica Metropolitana de Movilidad y Obras Publicas","es","2025-05-02T07:33:09-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-SZZCH-2025-004-178816","RE-PU-SZZCH-2025-004-178816-2025-03-27T11:46:22.785Z-compiled","tender","EC-RUC-1960136440001-178816","SUBZONA ZAMORA CHINCHIPE","es","2025-03-27T06:48:13-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-RPMC-2025-01-412649","RE-PU-RPMC-2025-01-412649-2025-03-29T11:51:07.786Z-compiled","tender","EC-RUC-1768165030001-412649","REGISTRO DE LA PROPIEDAD Y MERCANTIL DEL CANTON CAYAMBE","es","2025-03-29T06:53:35-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-SZT-2025-001-98040","RE-PU-SZT-2025-001-98040-2025-04-05T13:12:38.456Z-compiled","tender","EC-RUC-1865012680001-98040","SUBZONA TUNGURAHUA","es","2025-04-05T08:16:04-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HEJCA-2025-049-87497","RE-PU-HEJCA-2025-049-87497-2025-03-22T12:40:18.154Z-compiled","tender","EC-RUC-0160017400001-87497","HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA","es","2025-03-22T07:42:13-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-SZZCH-2025-006-178816","RE-PU-SZZCH-2025-006-178816-2025-03-27T11:46:23.806Z-compiled","tender","EC-RUC-1960136440001-178816","SUBZONA ZAMORA CHINCHIPE","es","2025-03-27T06:48:13-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-SZZCH-2025-005-178816","RE-PU-SZZCH-2025-005-178816-2025-03-27T11:46:23.335Z-compiled","tender","EC-RUC-1960136440001-178816","SUBZONA ZAMORA CHINCHIPE","es","2025-03-27T06:48:13-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-UPEC-2025-002-24327","RE-PU-UPEC-2025-002-24327-2025-03-28T11:49:42.414Z-compiled","tender","EC-RUC-1768132370001-24327","UNIVERSIDAD POLITECNICA ESTATAL DEL CARCHI","es","2025-03-28T06:52:12-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HEJCA-2025-029-87497","RE-PU-HEJCA-2025-029-87497-2025-04-09T12:54:42.658Z-compiled","tender","EC-RUC-0160017400001-87497","HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA","es","2025-04-09T07:58:00-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HE-1-2025-003-43246","RE-PU-HE-1-2025-003-43246-2025-05-02T12:28:55.261Z-compiled","tender","EC-RUC-1768012710001-43246","HOSPITAL DE ESPECIALIDADES FUERZAS ARMADAS NO. 1","es","2025-05-02T07:33:10-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-INNOVA-EP-2025-001-1195529","RE-PU-INNOVA-EP-2025-001-1195529-2025-03-22T12:40:40.633Z-compiled","tender","EC-RUC-1090042791001-1195529","EMPRESA PÚBLICA MUNICIPAL DE HABITAT DESARROLLO URBANO SOSTENIBLE Y VIVIENDA INNOVA EP","es","2025-03-22T07:42:13-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-FONAG-2025-003-227909","RE-PU-FONAG-2025-003-227909-2025-03-27T11:46:24.288Z-compiled","tender","EC-RUC-1791722205001-227909","FIDEICOMISO MERCANTIL FONDO AMBIENTAL PARA LA PROTECCION DE LAS CUENCAS  Y AGUA - FONAG","es","2025-03-27T06:48:12-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-EPMTT-2025-002-706983","RE-PU-EPMTT-2025-002-706983-2025-04-12T13:19:22.462Z-compiled","tender","EC-RUC-1865042750001-706983","EPMGESTITRANSVT","es","2025-04-12T08:22:44-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HEEE-2025-002-52558","RE-PU-HEEE-2025-002-52558-2025-04-15T12:50:33.164Z-compiled","tender","EC-RUC-1768033980001-52558","Hospital Eugenio Espejo","es","2025-04-15T07:54:16-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADMCO-2025-002-26427","RE-PU-GADMCO-2025-002-26427-2025-03-27T11:46:27.485Z-compiled","tender","EC-RUC-1060000500001-26427","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON OTAVALO","es","2025-03-27T06:48:12-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-ATV-2025-003-767154","RE-PU-ATV-2025-003-767154-2025-04-22T12:18:03.781Z-compiled","tender","EC-RUC-0968606090001-767154","EMPRESA PUBLICA MUNICIPAL DE TRANSITO MOVILIDAD Y VIGILANCIA CIUDADANA DE SAMBORONDON","es","2025-04-22T07:21:05-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-BASEDU-2025-001-42111","RE-PU-BASEDU-2025-001-42111-2025-03-28T11:49:42.742Z-compiled","tender","EC-RUC-1768011150001-42111","BASE NAVAL SAN EDUARDO","es","2025-03-28T06:52:12-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-MCSG-2025-001-747111","RE-PU-MCSG-2025-001-747111-2025-07-09T17:47:03.798Z-compiled","tender","EC-RUC-0968605950001-747111","MANCOMUNIDAD CENTRO SUR GUAYAS","es","2025-07-09T12:56:59-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HEP-2025-00002-889479","RE-PU-HEP-2025-00002-889479-2025-07-12T17:10:40.793Z-compiled","tender","EC-RUC-1360086920001-889479","HOSPITAL DE ESPECIALIDADES PORTOVIEJO","es","2025-07-12T12:22:11-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-MDMQ-2025-27001-41357","RE-PU-MDMQ-2025-27001-41357-2025-04-05T13:12:35.871Z-compiled","tender","EC-RUC-1760003410001-41357","GOBIERNO AUTONOMO DESCENTRALIZADO DEL DISTRITO METROPOLITANO DE QUITO","es","2025-04-05T08:16:03-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HEP-2025-00001-889479","RE-PU-HEP-2025-00001-889479-2025-05-14T12:47:40.867Z-compiled","tender","EC-RUC-1360086920001-889479","HOSPITAL DE ESPECIALIDADES PORTOVIEJO","es","2025-05-14T07:53:13-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HTMC-2025-002-2810","RE-PU-HTMC-2025-002-2810-2025-03-29T11:51:07.509Z-compiled","tender","EC-RUC-0968560160001-2810","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2025-03-29T06:53:35-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UTLVTE-2025-001-75445","RE-PU-UTLVTE-2025-001-75445-2025-03-29T11:51:37.697Z-compiled","tender","EC-RUC-0860000830001-75445","Universidad Técnica Luis Vargas Torres","es","2025-03-29T06:53:35-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-CBMM-2025-002-22249","RE-PU-CBMM-2025-002-22249-2025-04-17T12:24:42.610Z-compiled","tender","EC-RUC-1768099810001-22249","CUERPO DE BOMBEROS MUNICIPAL DE MACHALA","es","2025-04-17T07:28:43-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HEEE-2025-004-52558","RE-PU-HEEE-2025-004-52558-2025-04-15T12:50:33.542Z-compiled","tender","EC-RUC-1768033980001-52558","Hospital Eugenio Espejo","es","2025-04-15T07:54:16-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HEJCA-2025-050-87497","RE-PU-HEJCA-2025-050-87497-2025-06-04T15:42:39.434Z-compiled","tender","EC-RUC-0160017400001-87497","HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA","es","2025-06-04T10:50:51-05:00","[""planning"",""tender"",""award"",""contract"",""implementation""]"
"ocds-5wno2w-RE-PU-EPMMOP-2025-04-741823","RE-PU-EPMMOP-2025-04-741823-2025-07-08T17:45:44.948Z-compiled","tender","EC-RUC-1768154690001-741823","Empresa Publica Metropolitana de Movilidad y Obras Publicas","es","2025-07-08T12:55:17-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-MDMQ-2025-8001-41357","RE-PU-MDMQ-2025-8001-41357-2025-03-13T12:01:02.039Z-compiled","tender","EC-RUC-1760003410001-41357","GOBIERNO AUTONOMO DESCENTRALIZADO DEL DISTRITO METROPOLITANO DE QUITO","es","2025-03-13T07:01:23-05:00","[""planning"",""tender""]"
"ocds-5wno2w-RE-PU-MTOP-LLD-2025-00001-2533","RE-PU-MTOP-LLD-2025-00001-2533-2025-03-13T12:00:22.095Z-compiled","tender","EC-RUC-1768023400001-2533","SUPERINTENDENCIA DEL TERMINAL PETROLERO DE LA LIBERTAD","es","2025-03-13T07:01:23-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-HHCC-2025-001-8380","RE-PU-HHCC-2025-001-8380-2025-04-05T13:13:31.363Z-compiled","tender","EC-RUC-0360007320001-8380","HOSPITAL HOMERO CASTANIER CRESPO","es","2025-04-05T08:16:03-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-GIR-Z8-2025-001-179419","RE-PU-GIR-Z8-2025-001-179419-2025-03-14T11:53:30.133Z-compiled","tender","EC-RUC-0968532540001-179419","JEFATURA ZONAL DE INTERVENCION Y RESCATE GUAYAS","es","2025-03-14T06:54:45-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADM-C-2025-001-55680","RE-PU-GADM-C-2025-001-55680-2025-04-05T13:12:39.990Z-compiled","tender","EC-RUC-2160000480001-55680","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE CASCALES","es","2025-04-05T08:16:03-05:00","[""planning"",""tender"",""award"",""contract""]"
